ID4	X4	Y4	Ventenata4
338	45.03439477489686	3.915421595864418	1
339	45.196838815636582	3.726844244904013	1
340	45.158956005927216	3.471932347497642	1
341	45.514547948708689	2.974801757926454	1
342	45.256732395471438	3.022612164683539	1
343	45.068995422782514	3.041667209709717	1
344	45.027580756851158	3.895746377997046	1
346	45.398068643509731	3.234931960057212	1
347	45.399891839380864	3.160657990366174	1
348	44.601790253389225	4.571280263802677	1
355	44.627946386357785	4.537556134247814	1
356	44.609502709543328	4.498859607149352	1
357	44.609481246730589	4.498699780976065	1
358	44.607302920455169	4.573622763360867	1
359	44.601021502340082	4.571156260210708	1
360	44.601438946494611	4.570499043724848	1
361	44.601674013374961	4.570649799078617	1
362	44.604249922068867	4.56857774901145	1
363	44.603540568489507	4.568888642992823	1
364	45.398068643509731	3.234931960057212	1
365	45.399891839380864	3.160657990366174	1
367	45.711832030916533	3.050153026791896	1
368	44.606069768775022	4.506937255302011	1
376	44.950711961848214	4.269383087016531	1
377	44.601783015467944	4.571170526819799	1
378	45.083755622690241	3.735226310816881	1
379	45.060396040343235	3.736363017690468	1
380	45.084275245031847	3.735521782339595	1
381	45.062633456887653	3.735429029776364	1
382	45.029399201364157	3.923711441591795	1
383	44.68692349447366	4.535775301527027	1
384	44.91729505273566	4.771165686590375	1
385	45.171849911888927	4.718404812361896	1
394	44.844312836994852	4.026861624246085	1
395	44.598234519305073	4.682843955879354	1
396	44.588321208165617	4.611556233989453	1
397	44.643533992136987	4.485838456035953	1
398	45.422059502119161	4.249130348620033	1
399	44.590360589647382	4.609232557292718	1
400	44.76939475070408	4.541807968713339	1
401	44.641088569380877	4.587913494559938	1
402	45.456655082894279	4.287070028161283	1
403	44.750858014662327	4.432489932992006	1
404	44.626144529257907	4.597483372513551	1
405	44.788318148364212	4.679458321568677	1
406	44.607595000758131	4.540782126184339	1
408	45.196838815636582	3.726844244904013	1
409	45.127058159197503	2.879509082965514	1
411	45.034144033784898	3.916649785022764	1
412	45.067145525120338	3.672844746251734	1
413	44.601500263307962	4.571090784125584	1
414	44.6016002590532	4.571190489985315	1
415	44.602200232552391	4.570480873824193	1
417	45.067330680178429	3.672336285557783	1
418	45.034891004614892	3.915265553956486	1
420	44.844390105141663	4.02623072886411	1
423	45.39448166155001	3.155720172022151	1
424	47.828932	18.725499	1
425	48.164320	18.417507	1
426	48.073639	18.948469	1
436	51.7249664	12.2915608	1
443	51.5249568	12.0415592	1
444	51.4749056	7.5414216	1
458	51.3249472	11.041528	1
464	50.8749184	8.5414512	1
465	50.874976	14.7916464	1
467	50.7249184	8.6247872	1
468	50.7749088	8.7081272	1
474	50.7249184	9.2081384	1
475	50.7249184	9.2914768	1
476	50.7249184	9.3748128	1
479	50.6749152	8.2914456	1
480	50.674912	8.3747784	1
482	50.624912	8.7081272	1
483	50.624912	8.7914632	1
485	50.6249184	8.8748016	1
486	50.6249152	8.9581368	1
488	50.6749184	9.2914752	1
491	50.6249184	9.3748096	1
494	50.5249152	8.4581176	1
495	50.574912	8.5414552	1
497	50.5249184	8.624792	1
498	50.574912	8.7081264	1
499	50.5749184	8.7914648	1
500	50.5249184	8.708128	1
501	50.5249184	8.7914632	1
502	50.5749184	8.8748	1
504	50.5249184	8.9581368	1
505	50.5749216	9.4581464	1
509	50.424912	8.7081272	1
511	50.4749152	8.9581384	1
512	50.424912	8.8748016	1
513	50.4249152	8.9581368	1
514	50.4749216	9.0414704	1
516	50.4249184	9.041472	1
518	50.3749088	8.708128	1
526	50.0748992	7.7914296	1
527	50.0249088	8.5414544	1
533	49.8248928	7.7080944	1
536	49.7248928	7.2914208	1
537	49.774896	7.3747544	1
538	49.774896	7.4580896	1
539	49.724896	7.3747536	1
540	49.724896	7.4580896	1
541	49.7748896	7.6247608	1
542	49.7248864	7.5414216	1
543	49.7248928	7.62476	1
544	49.774896	7.7080944	1
546	49.7748896	7.9581056	1
547	49.7248928	7.9581048	1
548	49.774896	8.0414408	1
549	49.6748928	7.2080792	1
550	49.674896	7.2914168	1
551	49.6248928	7.2914152	1
552	49.674896	7.3747544	1
553	49.674896	7.458088	1
554	49.6248896	7.3747504	1
555	49.6248864	7.4580888	1
556	49.6748864	7.5414248	1
559	49.6748992	7.708096	1
564	49.5248896	7.2080776	1
568	49.5748992	7.6247624	1
571	49.5248896	8.0414384	1
581	47.109078	16.904314	1
600	44.068502196359532	5.488544727646	1
601	43.912864737753921	5.466232060144202	1
602	43.908313820512014	5.438243817111917	1
603	43.911269003826696	5.436837163980526	1
604	43.914670743971648	5.432704334036493	1
605	43.912864737753921	5.466232060144202	1
606	44.068502196359532	5.488544727646	1
607	43.914702074725433	5.432867829503043	1
608	43.914853017776473	5.432938283406042	1
609	43.913758359667526	5.432517709916035	1
610	43.912833453166769	5.432454857366565	1
611	43.914846512593513	5.432850812092413	1
612	43.911174443135678	5.436682669747427	1
613	43.914792613881154	5.43284787417783	1
614	43.911644996834127	5.437218576496558	1
617	44.281127114593509	5.879843574007642	1
618	44.483624378817517	5.757220385691427	1
619	43.935742139220437	5.602754930644434	1
621	44.09887704624817	5.506355062429576	1
622	44.261789407303858	5.898494253269197	1
623	44.481912144101031	5.758725582064244	1
624	44.071739852159446	5.705740350658268	1
625	43.960703165033117	5.59163539033782	1
626	43.969036384762461	5.600011863970031	1
627	43.981668046381706	5.622495426553994	1
628	43.935488369029429	5.602516217534563	1
629	43.960492470187319	5.591760325630691	1
630	43.960346886842679	5.591814257097306	1
631	43.960871602703129	5.591719788653482	1
632	43.977118822340955	5.596040984617126	1
633	43.959894032319745	5.591912845446638	1
634	43.960503262184332	5.591399712770288	1
635	44.071439060905995	5.705572683579112	1
636	44.279642125982519	5.896188030460874	1
637	44.121455349977488	5.427627865480106	1
638	43.908080140802809	5.438865692666227	1
639	43.908110991259115	5.438730495465241	1
641	51.162500	9.270833	1
643	50.712500	8.187500	1
644	50.737500	8.979167	1
645	50.737500	8.979167	1
646	50.762500	9.104167	1
647	50.712500	9.354167	1
648	50.687500	8.229167	1
649	50.687500	8.229167	1
651	50.687500	8.354167	1
652	50.687500	8.354167	1
653	50.662500	8.395833	1
654	50.662500	8.395833	1
655	50.637500	8.437500	1
656	50.662500	8.895833	1
657	50.612500	8.854167	1
658	50.612500	8.854167	1
659	50.687500	9.062500	1
660	50.687500	9.062500	1
661	50.687500	9.145833	1
664	50.662500	9.312500	1
665	50.662500	9.312500	1
666	50.650000	9.250000	1
667	50.662500	9.354167	1
668	50.662500	9.354167	1
669	50.637500	9.354167	1
672	50.625000	9.458333	1
673	50.587500	8.437500	1
674	50.587500	8.437500	1
675	50.537500	8.479167	1
676	50.562500	8.562500	1
677	50.562500	8.562500	1
678	50.562500	8.562500	1
679	50.562500	8.645833	1
680	50.562500	8.645833	1
681	50.525000	8.625000	1
682	50.525000	8.625000	1
683	50.562500	8.729167	1
684	50.562500	8.729167	1
685	50.562500	8.729167	1
688	50.537500	8.729167	1
689	50.537500	8.729167	1
694	50.537500	8.770833	1
695	50.537500	8.812500	1
696	50.537500	8.812500	1
697	50.525000	8.875000	1
698	50.525000	8.875000	1
699	50.537500	8.937500	1
700	50.537500	8.937500	1
701	50.562500	9.437500	1
702	50.562500	9.437500	1
706	50.450000	8.708333	1
707	50.450000	8.791667	1
708	50.437500	8.729167	1
709	50.437500	8.729167	1
711	50.487500	8.854167	1
713	50.487500	8.937500	1
714	50.412500	8.895833	1
715	50.462500	9.062500	1
716	50.462500	9.062500	1
717	50.462500	9.062500	1
718	50.462500	9.062500	1
719	50.437500	9.020833	1
720	50.437500	9.020833	1
721	46.315564	7.941991	1
722	50.737500	8.645833	1
723	50.787500	8.687500	1
724	50.787500	8.687500	1
725	50.787500	8.687500	1
726	50.787500	8.687500	1
727	50.775000	8.708333	1
728	49.875000	7.708333	1
729	51.162500	9.229167	1
730	51.162500	9.270833	1
731	51.137500	9.270833	1
732	50.862500	8.562500	1
734	50.862500	8.604167	1
735	50.737500	8.645833	1
737	50.787500	8.687500	1
738	50.787500	8.687500	1
740	50.762500	8.687500	1
741	50.762500	8.979167	1
742	50.762500	8.979167	1
743	50.737500	8.979167	1
744	50.737500	9.020833	1
745	50.737500	9.020833	1
746	50.637500	8.729167	1
747	50.612500	8.812500	1
748	50.662500	8.895833	1
749	50.662500	8.895833	1
750	50.637500	8.895833	1
751	50.637500	8.895833	1
752	50.612500	8.895833	1
753	50.612500	8.937500	1
754	50.612500	8.979167	1
755	50.687500	9.020833	1
756	50.687500	9.020833	1
757	50.687500	9.062500	1
758	50.662500	9.354167	1
759	50.662500	9.354167	1
760	50.662500	9.354167	1
762	50.562500	8.729167	1
763	50.562500	8.729167	1
764	50.562500	8.729167	1
765	50.587500	8.812500	1
766	50.587500	8.812500	1
768	50.562500	8.770833	1
769	50.562500	8.812500	1
770	50.562500	8.812500	1
771	50.537500	8.729167	1
772	50.537500	8.729167	1
774	50.537500	8.770833	1
775	50.537500	8.770833	1
776	50.537500	8.770833	1
779	50.537500	8.812500	1
780	50.512500	8.770833	1
781	50.512500	8.812500	1
783	50.587500	8.854167	1
784	50.537500	8.895833	1
785	50.562500	9.437500	1
786	50.562500	9.437500	1
787	50.437500	8.395833	1
789	50.437500	8.395833	1
790	50.412500	8.604167	1
791	50.487500	8.812500	1
792	50.487500	8.854167	1
793	50.487500	8.937500	1
794	50.462500	8.937500	1
795	50.462500	8.937500	1
796	50.437500	8.895833	1
797	50.437500	8.937500	1
798	50.412500	8.895833	1
799	50.462500	9.020833	1
800	50.437500	9.020833	1
801	50.437500	9.020833	1
803	50.362500	8.729167	1
804	50.362500	8.895833	1
805	50.387500	8.979167	1
806	50.337500	8.895833	1
807	49.787500	7.729167	1
808	49.737500	7.979167	1
821	47.076343	24.437027	1
823	47.149205	20.922569	1
824	47.666346	23.580823	1
825	47.698971	22.388592	1
826	47.583241	22.298813	1
827	47.733384	22.404385	1
828	47.683703	22.467685	1
829	47.519270	22.697957	1
830	47.466277	22.366533	1
831	47.533486	22.380824	1
833	46.227634	24.576555	1
834	46.163450	24.354114	1
835	45.591730	22.981035	1
837	47.449856	22.183070	1
838	47.432325	22.175775	1
839	46.266599	21.633089	1
840	46.135804	21.654825	1
841	46.119037	21.591579	1
842	46.135128	21.604367	1
843	46.154306	21.590216	1
844	46.166211	21.594121	1
845	46.230328	21.634355	1
846	46.224798	21.950211	1
847	46.290049	22.096553	1
848	46.266586	22.584307	1
849	46.289041	22.450647	1
850	46.385617	21.822281	1
851	46.522456	21.516176	1
853	44.997051	22.319015	1
854	44.710492	21.663273	1
855	44.618530	22.254481	1
857	45.205581	23.781491	1
858	45.065488	24.238286	1
859	44.858489	24.845029	1
860	45.10	26.02	1
861	44.07	25.20	1
864	44.64	27.32	1
865	46.132311	27.914543	1
866	46.029238	27.922139	1
867	46.099571	27.883794	1
868	45.586803	27.593923	1
869	45.849239	27.428355	1
870	46.474561	27.741954	1
864	44.64	27.32	1
862	44.171923	26.145594	1
871	47.086191	27.643000	1
872	47.156695	27.486023	1
873	44.27 	28.31	1
874	45.15 	22.07	1
875	44.63 	22.88	1
876	44.63 	22.88	1
877	44.31	24.47	1
878	45.79 	27.78	1
879	42.093289	23.113366	1
880	41.000833	20.923139	1
881	41.316667	25.966667	1
882	41.4833	20.65	1
883	47.866667	41.183333	1
884	37.966389	48.714167	1
885	38.283680	48.036432	1
887	37.256879	36.772429	1
888	38.345138	37.651883	1
889	40.608119	33.604279	1
890	46.638730	32.612725	1
893	45.456967	17.660938	1
894	45.333056	17.673611	1
895	47.499448	16.712679	1
896	47.565571	16.972154	1
897	47.456891	16.964173	1
898	47.839211	18.707760	1
901	48.239411	18.599010	1
903	48.236733	18.689346	1
905	48.075330	18.949275	1
906	48.196184	19.260421	1
907	48.240687	19.596406	1
908	48.359669	19.761153	1
909	48.195380	19.975108	1
912	48.305247	20.077068	1
913	48.415261	18.246063	1
914	48.542236	18.252114	1
915	48.763588	18.380346	1
916	48.644239	18.456408	1
917	48.356814	18.531479	1
918	48.322843	18.703984	1
919	48.287825	18.656081	1
920	48.290887	18.599340	1
923	48.287644	18.654625	1
924	48.287644	18.654625	1
925	48.287644	18.654625	1
926	48.515415	19.136277	1
927	48.506712	19.178755	1
928	44.624889	4.596944	1
929	44.611500	4.571528	1
930	45.171861	4.718417	1
931	45.067583	3.673750	1
932	45.061083	3.735861	1
933	45.636667	2.988056	1
934	50.564417	9.431556	1
935	50.762833	9.100194	1
936	50.703861	9.348389	1
937	50.257278	13.178306	1
938	50.253083	13.258083	1
939	48.158417	18.419778	1
940	48.102028	18.868917	1
941	48.169667	19.018778	1
942	48.237250	18.991083	1
943	47.499583	16.712806	1
944	47.565500	16.972222	1
945	47.832722	18.739639	1
946	43.960667	5.591111	1
947	44.068500	5.480361	1
950	50.371424	13.267163	1
951	50.068667	13.556727	1
952	50.069039	13.552972	1
978	49.065153	16.337828	1
979	49.106734	16.257033	1
993	49.191464	16.526576	1
998	49.292990	16.498238	1
999	49.304461	16.485036	1
1017	50.333073	13.255062	1
1026	49.534904	13.264599	1
1027	49.534904	13.264599	1
1028	49.456487	13.279400	1
1029	49.487999	13.260496	1
1050	49.754673	14.403047	1
1053	49.766647	14.403333	1
1072	48.936168	15.728299	1
1079	48.980904	16.037397	1
1080	48.954689	16.064005	1
1081	48.940798	16.095712 	1
1082	48.957271	16.092700	1
1085	49.137904	16.115343	1
1104	49.374517	16.409248	1
1110	49.879986	15.911375	1
1121	48.468372	20.504203	1
1122	48.482029	20.550895	1
1123	48.492493	20.818699	1
1124	48.461060	20.837777	1
1125	48.373031	20.428791	1
1126	48.379034	20.575116	1
1127	48.356678	21.146938	1
1128	48.093285	19.797636	1
1129	48.020792	22.835471	1
1130	48.014816	18.893243	1
1131	48.020447	22.835300	1
1132	48.037392	18.912138	1
1133	47.930648	22.844772	1
1134	47.922609	18.774902	1
1135	47.993186	18.856530	1
1136	48.014816	18.893243	1
1137	47.884262	18.775426	1
1138	47.874605	18.933854	1
1139	47.819499	18.869926	1
1140	47.863731	19.005391	1
1141	47.793195	19.029977	1
1142	47.793195	19.029977	1
1143	47.671586	21.504954	1
1144	47.807839	21.136009	1
1145	47.684485	20.863689	1
1146	47.697303	20.991546	1
1147	47.590981	18.639595	1
1148	47.590981	18.639595	1
1149	47.440571	16.911096	1
1150	47.213016	16.441554	1
1151	47.213016	16.441554	1
1152	47.213016	16.441554	1
1153	47.279551	16.776774	1
1154	47.279551	16.776774	1
1155	47.279551	16.776774	1
1156	47.142885	16.581870	1
1157	47.142885	16.581870	1
1158	47.142885	16.581870	1
1159	47.127730	16.842666	1
1160	47.118939	16.908102	1
1161	47.152084	16.920256	1
1162	47.118939	16.908102	1
1163	47.102429	20.739237	1
1164	47.147082	20.923939	1
1165	47.147082	20.923939	1
1166	47.153697	21.060999	1
1167	47.153697	21.060999	1
1168	47.030779	20.954791	1
1169	47.030779	20.954791	1
1170	47.102429	20.739237	1
1171	46.929748	20.810832	1
1172	47.030779	20.954791	1
1173	47.030779	20.954791	1
1174	47.030779	20.954791	1
1175	46.929748	20.810832	1
1176	46.929748	20.810832	1
1177	47.030779	20.954791	1
1178	47.030779	20.954791	1
1179	47.023621	21.164450	1
1180	46.959782	21.074283	1
1181	47.023621	21.164450	1
1182	47.023621	21.164450	1
1183	47.023621	21.164450	1
1184	47.104207	21.211408	1
1185	47.023621	21.164450	1
1186	46.897006	16.255056	1
1187	46.924295	21.261837	1
1188	46.924295	21.261837	1
1189	47.007581	21.643321	1
1190	46.882548	21.577951	1
1191	46.922434	21.485317	1
1192	46.859838	16.498250	1
1193	46.882306	16.496018	1
1194	46.882306	16.496018	1
1195	46.869821	21.523838	1
1196	46.869821	21.523838	1
1197	46.132274	18.041931	1
1198	46.074789	18.232032	1
1199	45.516829	17.668334	1
1200	45.396142	17.72726	1
1201	45.445669	17.66523	1
1202	45.624898	18.536439	1
1203	45.618603	18.514676	1
1219	42.095833	23.112500	1
1220	41.572500	 23.888333	1
1221	41.574167	24.000278	1
1222	49.48642	13.26218	1
1223	50.253083	13.258083	1
1224	50.33252	13.25183	1
1225	47.148056	20.943611	1
1226	47.821389	21.128056	1
1227	47.993611	20.827222	1
1228	47.27421	16.78795	1
1229	47.28648	16.80596	1
1230	46.168056	21.600278	1
1231	46.263333	21.649444	1
1232	46.225278	 21.934167	1
1233	46.269167	22.071667	1
1234	47.447778	 22.252500	1
1235	48.590361	 21.892194	1
1236	48.513611	 21.801667	1
1237	48.423611	21.701667	1
1238	48.079444	19.010000	1
1239	48.303056	18.974722	1
1240	48.328056	18.793056	1
1241	48.299444	18.656944	1
1242	48.238056	18.599444	1
1243	48.275278	18.445278	1
1246	41.56	24.0	1
1247	50.76352	9.10015	1
1248	50.54235	8.94968	1
1253	50.67578	9.38998	1
1257	48.19444	10.11528	1
1263	50.6496	8.41278	1
1264	41.5667	23.8833	1
1265	40.63333	23.01667	1
1266	50.73225	8.6636	1
1267	50.68817	8.2238	1
1279	50.70888	9.30498	1
1280	50.57128	9.04815	1
1281	50.57282	8.81978	1
1282	39.8	21.11667	1
1283	50.5975	8.37528	1
1293	41.02	-3.94	1
1294	41.56	23.87	1
1299	40.6069	31.6833	1
1305	50.78007	8.70247	1
1306	41.64752	44.81663	1
1309	39.0775	21.98917	1
1310	43.01	-5.52	1
1315	40.95	-4.03	1
1316	48.27406	10.12382	1
1318	39.76667	21.15	1
1320	40.82444	-3.96528	1
1325	50.57492	9.45815	1
1326	40.72823	26.13648	1
1327	40.476	-1.626	1
1328	42.81	-4.21	1
1332	50.73987	9.22803	1
1333	43.01	-5.52	1
1336	50.5643	9.43143	1
1337	42.66	27.57	1
1339	40.9	23.11667	1
1340	46.7714	4.3152	1
1341	40.476	-1.602	1
1342	50.65179	8.42326	1
1348	38.98083	30.87142	1
1350	38.81667	22.26667	1
1353	40.45	-1.63	1
